username,user id,access hash,group,group id
abenezer_merjan,447379282,-8039389773956252545,Jiji Market,1902716214
EthioManDa,522058974,-4135699135392188409,Jiji Market,1902716214
ANTU5,540817301,-2796094173551715510,Jiji Market,1902716214
Daaggi,545308314,-1951014658710806865,Jiji Market,1902716214
Azedid,552104747,6390846036455380932,Jiji Market,1902716214
Azee1jessutis,560674680,5906355802927295268,Jiji Market,1902716214
Buruurii,571729552,1123558074712534759,Jiji Market,1902716214
,577371067,-7426346245054060547,Jiji Market,1902716214
,581231341,-8762876784900595677,Jiji Market,1902716214
,583061330,-8141648630510731792,Jiji Market,1902716214
Alexsoelec,584190924,3095866831743331722,Jiji Market,1902716214
Alexoafrica,633504369,6746872076969855462,Jiji Market,1902716214
,637328851,2124447229248212982,Jiji Market,1902716214
,698016727,6959300770644850544,Jiji Market,1902716214
Ananuya,712453478,7758346561410766267,Jiji Market,1902716214
Maranaaata,713144954,7179657326100908545,Jiji Market,1902716214
,714081533,-2632797035688069011,Jiji Market,1902716214
Durexsa,716955483,7469909431736844405,Jiji Market,1902716214
,747418203,2574235775089720921,Jiji Market,1902716214
,756003759,2287449593926598685,Jiji Market,1902716214
,776483609,-3005335613673486309,Jiji Market,1902716214
Haremekoo,776657779,7037747162927354984,Jiji Market,1902716214
Bezitina,797821036,4679031740863858655,Jiji Market,1902716214
,813954428,1220323152947736467,Jiji Market,1902716214
,818263364,-756377886132436650,Jiji Market,1902716214
,841528084,-6092280395366133248,Jiji Market,1902716214
Enatahen,862122099,-7176511057290278770,Jiji Market,1902716214
,868072931,3452548362452843078,Jiji Market,1902716214
,901609550,-6338149986329413568,Jiji Market,1902716214
,921854015,-4632067690597373511,Jiji Market,1902716214
Gbeza,924317809,5727866167830980585,Jiji Market,1902716214
mikiq19,924558412,8975884214349874548,Jiji Market,1902716214
softbyte,985204197,-4554398138666833283,Jiji Market,1902716214
,995728585,8453812685855512915,Jiji Market,1902716214
akiii24,1062090565,-7706880479124437116,Jiji Market,1902716214
,334772432,-9069924679183001241,Jiji Market,1902716214
,930855211,8442791013941031373,Jiji Market,1902716214
,5276153004,-33806730757475936,Jiji Market,1902716214
,923562353,3687086152184082122,Jiji Market,1902716214
Tigst5,5557826404,2474922193991926029,Jiji Market,1902716214
,492706218,679029160028223005,Jiji Market,1902716214
,777599506,-8923703432014245809,Jiji Market,1902716214
,809568267,-8690568701680486188,Jiji Market,1902716214
Mi0513,1023676399,-2863320591153696997,Jiji Market,1902716214
,1046388766,1526821601231804414,Jiji Market,1902716214
Emebete_Hayaanid,1191243667,4362697208109361035,Jiji Market,1902716214
,1452749916,-8048026506780390209,Jiji Market,1902716214
,1882901794,-5519572843561654614,Jiji Market,1902716214
,1923259092,-1660068881989242844,Jiji Market,1902716214
,5061506889,1928232377545858010,Jiji Market,1902716214
amurii16,5306690757,704651917528574808,Jiji Market,1902716214
fidelhabeshaa,5241242200,4522482517564386534,Jiji Market,1902716214
,5998355201,7568401327135794050,Jiji Market,1902716214
getadem,1026364053,2520680906525543364,Jiji Market,1902716214
JohnWo672427,1779932708,-933667404485575089,Jiji Market,1902716214
,958246632,-2320315459143290670,Jiji Market,1902716214
YM_Stylish,1890162209,5598595100963166433,Jiji Market,1902716214
Winterqueen4114,523150156,6214951431141952425,Jiji Market,1902716214
,620242042,-7545416478417567614,Jiji Market,1902716214
,6808677928,4172346655585232343,Jiji Market,1902716214
,6319293943,2323694506721148813,Jiji Market,1902716214
,324463107,-2384422364797592402,Jiji Market,1902716214
yd251,381647113,4751913411841020339,Jiji Market,1902716214
,423609788,-2677467631630073527,Jiji Market,1902716214
tllzlghtcms,448748788,-6017896636004418146,Jiji Market,1902716214
Mila_flexo,668467511,-1336159654371226651,Jiji Market,1902716214
,741956674,1500116959545096060,Jiji Market,1902716214
,959057161,3282448022656241250,Jiji Market,1902716214
binulala,1018840959,-6729200900598677664,Jiji Market,1902716214
Ytbeeee,1023552177,1819632936143531960,Jiji Market,1902716214
,1046619407,2177727947998619209,Jiji Market,1902716214
Solomon_iio,1165343982,6128566984358666103,Jiji Market,1902716214
Pareguli,1208743107,-7099915276870942980,Jiji Market,1902716214
alewithcr7,1233389920,1551289432003235529,Jiji Market,1902716214
S_pac,1246666950,8671030751607922212,Jiji Market,1902716214
Abiyaa16,1247309074,5683197888322183966,Jiji Market,1902716214
mnte67,1294371427,-8659102473462911523,Jiji Market,1902716214
,1324629832,5241342997995538603,Jiji Market,1902716214
Giyorgisn2323,1751096322,-7125492586328246827,Jiji Market,1902716214
,1756234781,788109373163637479,Jiji Market,1902716214
Khaludi07,2037225330,4707511198525790565,Jiji Market,1902716214
,5071269972,2225158467421835882,Jiji Market,1902716214
Wiz_amir,5092297117,-4279594890689104027,Jiji Market,1902716214
,5268157120,5868319140548491054,Jiji Market,1902716214
,5395369768,-762259186723090589,Jiji Market,1902716214
,5538488902,6472592225342704769,Jiji Market,1902716214
,5564399322,-4357775261224061694,Jiji Market,1902716214
,5614931180,4895852333079463922,Jiji Market,1902716214
,5655810077,-3551773386825046228,Jiji Market,1902716214
Brook63,5679576275,-4063051754231055496,Jiji Market,1902716214
Hamushaa,5914491570,-8610938774961632030,Jiji Market,1902716214
,5925324470,-6482897246386611583,Jiji Market,1902716214
,5969035877,4157786617574003097,Jiji Market,1902716214
,6185279541,4255497773440732647,Jiji Market,1902716214
,6650259602,8706312254272898200,Jiji Market,1902716214
,6844698547,8811281939275007104,Jiji Market,1902716214
Ethio3254,5938888057,-5404474617620611967,Jiji Market,1902716214
Tesfa4121,1035558034,-1552771208809357928,Jiji Market,1902716214
Sebrinaa1,6986399028,-7115362789410339825,Jiji Market,1902716214
,6293888599,-9094694994586557827,Jiji Market,1902716214
,801115755,-5058800945690511667,Jiji Market,1902716214
B382noway,937323310,39397402521602090,Jiji Market,1902716214
Aresamaya,977111784,8114145067881620349,Jiji Market,1902716214
,1011993147,7493358582528642030,Jiji Market,1902716214
,1050094062,8202631161473363508,Jiji Market,1902716214
,1128528700,8370917845547093967,Jiji Market,1902716214
,1218966911,-6485572575572455495,Jiji Market,1902716214
,1247004858,-1196606391460574790,Jiji Market,1902716214
,1270362256,133935635355101768,Jiji Market,1902716214
,1275970392,4912600788307712176,Jiji Market,1902716214
abatcoffee_gu,1302453003,8060175014944947765,Jiji Market,1902716214
,1304788011,7824565465083308524,Jiji Market,1902716214
Amir_ish,1322421280,8251286865793282344,Jiji Market,1902716214
,1396179072,-170021348403575367,Jiji Market,1902716214
Mandephro,1413732834,-896376856741648206,Jiji Market,1902716214
,1590663263,5447693888667365728,Jiji Market,1902716214
AlemayehuT,1602094180,-1255528443843353208,Jiji Market,1902716214
Abdiwaq1,1664019627,-9131389847567581289,Jiji Market,1902716214
,1809815170,6261878432537309343,Jiji Market,1902716214
abch1233,1851182956,-7698725835382929464,Jiji Market,1902716214
,1855776417,593055542568386498,Jiji Market,1902716214
,1909573562,1280147006381836600,Jiji Market,1902716214
,5045072950,2841748377266627163,Jiji Market,1902716214
Yohanestamene,5088733996,-4103101036663046601,Jiji Market,1902716214
,5099285506,-2506951996953174134,Jiji Market,1902716214
hairislandet,5300227037,-7188210307867833745,Jiji Market,1902716214
,5362199911,5187114974070067313,Jiji Market,1902716214
just_like_human,5363991542,8022035518854648061,Jiji Market,1902716214
,5407800822,-650987328518798061,Jiji Market,1902716214
,5423148359,-5493219796070569152,Jiji Market,1902716214
Kdusmenfes,5432974007,-8289911473921282092,Jiji Market,1902716214
,5437713772,8352410773504168382,Jiji Market,1902716214
beacky16,5490305866,2068811648153186545,Jiji Market,1902716214
,5586816447,-7389779560272850112,Jiji Market,1902716214
,5706445817,-8596774771285444963,Jiji Market,1902716214
,5766366018,2861300221100056145,Jiji Market,1902716214
,5792817222,-8981063838514715563,Jiji Market,1902716214
Phonex01,5842451346,9163025780593219869,Jiji Market,1902716214
Air0pad,5875524192,8325806455200934544,Jiji Market,1902716214
Kingo65,5935110145,-2171764349768739469,Jiji Market,1902716214
,6108295403,5400810883168458431,Jiji Market,1902716214
,6164305978,-4342577884809005731,Jiji Market,1902716214
,6184948332,-5747314476435607607,Jiji Market,1902716214
,6238359116,4905743502117447912,Jiji Market,1902716214
R55555y,6251375850,5460574855044928448,Jiji Market,1902716214
,6280810806,-2709606631555125769,Jiji Market,1902716214
nokingbro,6312327775,4304353699064034067,Jiji Market,1902716214
,6481305233,3158985529895920729,Jiji Market,1902716214
alme_05,6636739168,371742522437534616,Jiji Market,1902716214
Yeba66285,6677909499,4624721534649964079,Jiji Market,1902716214
,6747838628,-953410617304717218,Jiji Market,1902716214
yabatee,6763404410,4289857907948517456,Jiji Market,1902716214
,6771065635,-5676107837624417780,Jiji Market,1902716214
,6773866888,2029489421025687953,Jiji Market,1902716214
,6979029146,4497303510176145982,Jiji Market,1902716214
LDLDLDLDWWW,524521865,-6636984967039844415,Jiji Market,1902716214
Tsabel,1483159864,828409871198772559,Jiji Market,1902716214
Alija2734,316253177,-4564905671674237311,Jiji Market,1902716214
KBELA,335061073,-8835715668643920316,Jiji Market,1902716214
ashu5gunner,343223869,-5033656422977166182,Jiji Market,1902716214
PROUD_AMEN,343834999,-3841164262078218556,Jiji Market,1902716214
,385968197,4918087914655054839,Jiji Market,1902716214
adnann3,387293173,-2090459233451465660,Jiji Market,1902716214
Abe1a,387703596,-2449250848084793451,Jiji Market,1902716214
bethyohan,392864299,-830375421622237853,Jiji Market,1902716214
ritaired,404159687,8875420920136516016,Jiji Market,1902716214
Titberry,413886734,9217796832191358473,Jiji Market,1902716214
Yeabkass,436115887,3181561715845910419,Jiji Market,1902716214
,441265745,-2176927430327738479,Jiji Market,1902716214
Bekibami,452640731,-8061080741634961359,Jiji Market,1902716214
,488014730,3953402421420820735,Jiji Market,1902716214
,506991604,-8234263374109697009,Jiji Market,1902716214
,537548865,-923590485738853999,Jiji Market,1902716214
,568371940,-7065983390871186958,Jiji Market,1902716214
z_zgreat,580744478,-4695327742830971977,Jiji Market,1902716214
,622191646,-1107702028198202040,Jiji Market,1902716214
,649385287,-8226613919292011278,Jiji Market,1902716214
,661285524,7002806522268301818,Jiji Market,1902716214
,672136685,-4957713127239318925,Jiji Market,1902716214
Bekiol,704354498,-802730883537787465,Jiji Market,1902716214
Lidiiiiiiiiiiiiiiiiii,712690977,8009087856285102176,Jiji Market,1902716214
,742441544,5720500796297221168,Jiji Market,1902716214
,772994579,5430443630340391565,Jiji Market,1902716214
tsitabelayneh,774538605,-2476322740774714319,Jiji Market,1902716214
,794261850,2821243117492182304,Jiji Market,1902716214
,823311534,-4509441269892560225,Jiji Market,1902716214
,880789868,-2385510185575330648,Jiji Market,1902716214
InfraSupport,969707480,2106924085991649253,Jiji Market,1902716214
Bili_chaye,975332088,4550071708588863685,Jiji Market,1902716214
Meronwi,755695588,-7547392120116137857,Jiji Market,1902716214
,407991112,6538554049776758652,Jiji Market,1902716214
,419350588,-1455169960279670248,Jiji Market,1902716214
,426201214,-3792893502848062326,Jiji Market,1902716214
,452505586,-5088502953182212664,Jiji Market,1902716214
,484154313,-6868998789569584317,Jiji Market,1902716214
,536141693,-7313601963606242464,Jiji Market,1902716214
,619121112,-3668220522787106746,Jiji Market,1902716214
,655037941,6610419156391216149,Jiji Market,1902716214
,681921879,-6205756210618590042,Jiji Market,1902716214
,704655165,3870349352127774389,Jiji Market,1902716214
,747504013,-4663220059962675929,Jiji Market,1902716214
essaajirtaa,787421842,803774909250415586,Jiji Market,1902716214
,810437421,233514497391394268,Jiji Market,1902716214
mariisabaa430,857327632,-2817983204853354106,Jiji Market,1902716214
,871766253,6454794018784725321,Jiji Market,1902716214
,919898702,-1053859311637242497,Jiji Market,1902716214
,972950622,8222694524421830481,Jiji Market,1902716214
,1018331378,6209130945828959897,Jiji Market,1902716214
,1019577422,-8660719700123763635,Jiji Market,1902716214
,1044850177,2947365255479657529,Jiji Market,1902716214
,1260671163,453892020477335636,Jiji Market,1902716214
,1261481963,32402941235336336,Jiji Market,1902716214
,1445451689,-5705617462973123127,Jiji Market,1902716214
,1475477539,-1675138456971287293,Jiji Market,1902716214
,1748473664,8465036853566327619,Jiji Market,1902716214
,1828024467,-2502281742725612818,Jiji Market,1902716214
,1833520480,-5813908628300108443,Jiji Market,1902716214
Fikirle23,1987609527,-8524093372018809457,Jiji Market,1902716214
,2078620157,3031684916563412051,Jiji Market,1902716214
,5035188142,-5406003250923786819,Jiji Market,1902716214
,5105214938,-8239593104098761287,Jiji Market,1902716214
,5150808288,-7023489303774691450,Jiji Market,1902716214
,5204342892,-2767287801105349474,Jiji Market,1902716214
,5222933182,-858992769122372017,Jiji Market,1902716214
,5238105534,2398562014957949782,Jiji Market,1902716214
,5315081406,8139034613180006276,Jiji Market,1902716214
,5446052941,-7448780553284639469,Jiji Market,1902716214
bizuplast,5457323438,3634212549470323390,Jiji Market,1902716214
,5536962698,7957810767027670049,Jiji Market,1902716214
,5547165896,2444608486264712467,Jiji Market,1902716214
,5613563264,1295925338043727448,Jiji Market,1902716214
,5794823297,5570799426319367370,Jiji Market,1902716214
,5823345142,-6094563003217230602,Jiji Market,1902716214
,5931639026,5299697937558031896,Jiji Market,1902716214
,6057618044,7617621479038624977,Jiji Market,1902716214
,6082330400,-86452762581330113,Jiji Market,1902716214
,6100470014,224470279195701285,Jiji Market,1902716214
,6196389597,-652165201633560728,Jiji Market,1902716214
,6229623330,4816903294248791851,Jiji Market,1902716214
,1104072067,-1580806438218778012,Jiji Market,1902716214
,6018734240,6996148011622888464,Jiji Market,1902716214
,2037118430,-168178985513051290,Jiji Market,1902716214
,2087890671,7905208464155585883,Jiji Market,1902716214
,2120609026,6999751509484776576,Jiji Market,1902716214
,2124010805,-5501426065756957519,Jiji Market,1902716214
,5224476791,2182993910780900609,Jiji Market,1902716214
Tutu3434,5236376064,7478384019032425381,Jiji Market,1902716214
,5397874584,1510401853035363508,Jiji Market,1902716214
,5534209911,-6484712611248249915,Jiji Market,1902716214
,5826972313,-1826049418452232667,Jiji Market,1902716214
Reachalltrading,5849801134,9174315373246800148,Jiji Market,1902716214
,5853818611,-6139010650409704175,Jiji Market,1902716214
,5855246572,3309926926912836148,Jiji Market,1902716214
,5871312159,2564537447114219898,Jiji Market,1902716214
,5885707284,1370670104717734999,Jiji Market,1902716214
,5905256412,-4848497913733473796,Jiji Market,1902716214
,6059110189,66774361973868867,Jiji Market,1902716214
,6065918717,8851049862264947058,Jiji Market,1902716214
,6109822056,-5384279505848380131,Jiji Market,1902716214
,6304342543,4612972316684894611,Jiji Market,1902716214
,6384669403,-4060711881743449865,Jiji Market,1902716214
,6396505999,-5289310205816507424,Jiji Market,1902716214
,6767283109,5640705674341628013,Jiji Market,1902716214
,6790067096,3833600061946258961,Jiji Market,1902716214
,6865051455,-6564284274883072330,Jiji Market,1902716214
,6883952614,-2018245845105925727,Jiji Market,1902716214
,6950523478,-6606302991571346242,Jiji Market,1902716214
,7059906728,-6317881490597681046,Jiji Market,1902716214
,6699750037,-858042537443114261,Jiji Market,1902716214
ErmHirko,375317184,9109164742542922283,Jiji Market,1902716214
,398889616,-5316348491308256880,Jiji Market,1902716214
,408245047,-7298332328032818460,Jiji Market,1902716214
,411184346,-1093532445286180786,Jiji Market,1902716214
NimonaBirhanu,456944075,265899216807463649,Jiji Market,1902716214
,472757249,-4295810320467012974,Jiji Market,1902716214
TesfayeM_2035,483181965,1118517766678730420,Jiji Market,1902716214
,502438124,-2964523161398176062,Jiji Market,1902716214
,601835764,60704847483516410,Jiji Market,1902716214
atina_bon,604793744,-6416503605517664608,Jiji Market,1902716214
Shifity,640981475,320087988096432674,Jiji Market,1902716214
,641493335,3379999097031836825,Jiji Market,1902716214
,641851776,-5719808186803211892,Jiji Market,1902716214
,650126345,-5514060746537484563,Jiji Market,1902716214
,654522681,-6351010031827867855,Jiji Market,1902716214
,670426886,6286749452827692040,Jiji Market,1902716214
,694162220,-2365139770660453940,Jiji Market,1902716214
Lenjisas,724597646,-4028275424207194679,Jiji Market,1902716214
,774179744,6354352001481262457,Jiji Market,1902716214
,802458283,7017430843763431639,Jiji Market,1902716214
,870822437,-7817665823462977056,Jiji Market,1902716214
,893900829,6959882396395940128,Jiji Market,1902716214
,918481647,-7896734812919785148,Jiji Market,1902716214
,924256922,-4972255816503744095,Jiji Market,1902716214
ZemenuAddis001,928995315,7122122134530914374,Jiji Market,1902716214
,994891524,2233295678049477601,Jiji Market,1902716214
Wakof,1000924812,-2828909988539582004,Jiji Market,1902716214
,1153095465,-2620564308995859266,Jiji Market,1902716214
,1158213909,8414440521360506963,Jiji Market,1902716214
,1218521436,-3636566324200794335,Jiji Market,1902716214
Bay26isa,1442550466,3599580230179823568,Jiji Market,1902716214
,1467962015,-8944960379557058433,Jiji Market,1902716214
,1507920605,-779636321616415180,Jiji Market,1902716214
,1560707421,-4220041447150131753,Jiji Market,1902716214
,1684116692,-1599684293262700544,Jiji Market,1902716214
,1715803974,8410466735252992398,Jiji Market,1902716214
,1751994908,5524701223477868700,Jiji Market,1902716214
,1872776545,5332856979202907463,Jiji Market,1902716214
,2126811028,2222757554634891663,Jiji Market,1902716214
,431088730,-467382039273837468,Jiji Market,1902716214
muslim_savage21,6823827666,4894951535888240007,Jiji Market,1902716214
,5041337223,-6840851284050103107,Jiji Market,1902716214
,2140438050,-8289393771790651508,Jiji Market,1902716214
,569784830,-4427895171055986557,Jiji Market,1902716214
TbammA,1242298677,-5850248332128206196,Jiji Market,1902716214
,1381746458,-5492496238585641664,Jiji Market,1902716214
,1546856310,-1789455809922275301,Jiji Market,1902716214
,2045706921,-5676846595423661530,Jiji Market,1902716214
,5431425409,-5985150736881485084,Jiji Market,1902716214
,5527995170,-4919320294094764865,Jiji Market,1902716214
,5781168008,437094938388687169,Jiji Market,1902716214
,5849138633,2373883024581351050,Jiji Market,1902716214
,5966461928,-6972554150746158950,Jiji Market,1902716214
,5992749171,8464036900554703711,Jiji Market,1902716214
,6031090584,8511717821339660727,Jiji Market,1902716214
,6116068026,6431161305131932548,Jiji Market,1902716214
,6128853256,4381760833189600129,Jiji Market,1902716214
,6269216690,-6559217929934667571,Jiji Market,1902716214
bossburgeraddis1,6307089267,6920385167290894057,Jiji Market,1902716214
,6539760616,-6306102641484398781,Jiji Market,1902716214
,6558180819,-5648896193706819121,Jiji Market,1902716214
,6633964591,-4530207596380213956,Jiji Market,1902716214
sdfgsder4e,1645098169,-5889374583968908536,Jiji Market,1902716214
,1652828724,-6171347621252568757,Jiji Market,1902716214
,311621425,-6485960847226792133,Jiji Market,1902716214
Abiyu_Tek,314719328,7549877139588131181,Jiji Market,1902716214
,362534085,8045123489091410437,Jiji Market,1902716214
,390817439,1462705602075694357,Jiji Market,1902716214
,400358366,6630931414197482431,Jiji Market,1902716214
,415347252,7426965669590377843,Jiji Market,1902716214
,423630266,5124268385331825258,Jiji Market,1902716214
,429328343,1029674198887444006,Jiji Market,1902716214
Frenchaiz,508560233,7734774524929834595,Jiji Market,1902716214
,527706800,4219587223003067749,Jiji Market,1902716214
,569504884,-2526681171911901598,Jiji Market,1902716214
WeyniT,571946403,-652822287514691724,Jiji Market,1902716214
,577433073,-4219843450201997850,Jiji Market,1902716214
,581626150,5986791798584060941,Jiji Market,1902716214
,610845151,-7363916888995351038,Jiji Market,1902716214
,625224087,-112764906308859545,Jiji Market,1902716214
,640682619,-6968482087962012662,Jiji Market,1902716214
,674386693,-289184145614818281,Jiji Market,1902716214
,675805145,-7142993651863272234,Jiji Market,1902716214
Jumpmanz,703173813,546609370665755686,Jiji Market,1902716214
,743097953,1318653818512739508,Jiji Market,1902716214
,751010959,-3052037028085612797,Jiji Market,1902716214
,752150963,4832462287144560696,Jiji Market,1902716214
,765742920,4415283725945927300,Jiji Market,1902716214
,801399158,-344132105957567933,Jiji Market,1902716214
,825062005,-8026291756085013279,Jiji Market,1902716214
,827084598,-4170362099995494999,Jiji Market,1902716214
Hundeeeeeeeeee,848870489,4955925550682080581,Jiji Market,1902716214
,870846495,-7126405050063462724,Jiji Market,1902716214
,1001568761,-6238304696602742615,Jiji Market,1902716214
maykomane,1032830610,-8677103252183567387,Jiji Market,1902716214
,1103257512,4227965734571723243,Jiji Market,1902716214
,1104195524,-547786381711058625,Jiji Market,1902716214
,1127847976,-6276813925333468747,Jiji Market,1902716214
,1149883143,-6945521860428879483,Jiji Market,1902716214
,1162959020,3771973377425810954,Jiji Market,1902716214
,1214749112,-520096574693322864,Jiji Market,1902716214
sis_jr,1275066084,5032602355416959539,Jiji Market,1902716214
,1355196218,-6374410814706214715,Jiji Market,1902716214
,1364554824,2551622924942764051,Jiji Market,1902716214
,1653517650,1006482088369389483,Jiji Market,1902716214
,1821459304,-6122717617009500585,Jiji Market,1902716214
,1999323833,5244724387769339731,Jiji Market,1902716214
,5122991336,-3248097062791462318,Jiji Market,1902716214
tamramesfin,5249328439,5429652878280428625,Jiji Market,1902716214
,5405189967,1797068097811554774,Jiji Market,1902716214
,5437731414,-5665591346174630825,Jiji Market,1902716214
,5511518167,-8651720431081657584,Jiji Market,1902716214
,5598832316,-591150840412005463,Jiji Market,1902716214
,5624345608,-6996327623301440267,Jiji Market,1902716214
,5672901592,5732077722498890436,Jiji Market,1902716214
,5722277043,-7245219683739033468,Jiji Market,1902716214
,5778079168,-3577058304766915686,Jiji Market,1902716214
,5875793447,5350926148780899314,Jiji Market,1902716214
,6012334443,-6493284488101526641,Jiji Market,1902716214
,6168337533,-2766161357620985945,Jiji Market,1902716214
,6259651423,3554872237370515491,Jiji Market,1902716214
,6966616160,7835752768678071653,Jiji Market,1902716214
,698943763,4455182469260357964,Jiji Market,1902716214
,6616475256,-1619344849252921597,Jiji Market,1902716214
,5871923677,2117567352140012392,Jiji Market,1902716214
,662543015,7222078994563575324,Jiji Market,1902716214
,5773968980,-441185426986276410,Jiji Market,1902716214
,716019440,5095929764764394224,Jiji Market,1902716214
,6191245957,3063482359890306707,Jiji Market,1902716214
,1798267371,2257747882601094696,Jiji Market,1902716214
,1205621543,7553070974633230138,Jiji Market,1902716214
Seyfu2126,5924375684,6449132439161709857,Jiji Market,1902716214
,1653703300,6642991002365898043,Jiji Market,1902716214
Yotor_mussie,372248692,-4136479208821869147,Jiji Market,1902716214
,5648274296,3721770740964004235,Jiji Market,1902716214
,6879596622,3649599703043002955,Jiji Market,1902716214
,1634900650,1468268951821676505,Jiji Market,1902716214
,1340306463,8956686097865861751,Jiji Market,1902716214
,421579089,3632510720814826871,Jiji Market,1902716214
,5391491733,-5565016308862549353,Jiji Market,1902716214
,5439813944,2560722046286299564,Jiji Market,1902716214
,1744794225,6005021706610282147,Jiji Market,1902716214
kkt_CITY,1037240298,-842025200419817295,Jiji Market,1902716214
DTarik,767253373,4311515107722893562,Jiji Market,1902716214
surafel_gk,413076157,-5437672538324857013,Jiji Market,1902716214
,474981819,-6380958649552905931,Jiji Market,1902716214
,5371896576,-169420435958059728,Jiji Market,1902716214
prince2067,431010697,6476403375518503369,Jiji Market,1902716214
,573639871,3999380518150817324,Jiji Market,1902716214
,593267376,-8409572845238872906,Jiji Market,1902716214
,624348061,-6343766759770755548,Jiji Market,1902716214
,728531373,6766732708868313128,Jiji Market,1902716214
Na7goat,919609898,4835088541240759939,Jiji Market,1902716214
,1763717979,6224721051299282694,Jiji Market,1902716214
,5959970857,-4400871147028676353,Jiji Market,1902716214
,6130409128,6669257185849636059,Jiji Market,1902716214
,1232991833,-7146555743120909143,Jiji Market,1902716214
,780874388,3637125458673373003,Jiji Market,1902716214
Lozau,337726409,-4880581484086019577,Jiji Market,1902716214
K4thSABOM,339583520,-2324386580360010024,Jiji Market,1902716214
Elajah,388519102,-4635658447655519943,Jiji Market,1902716214
,396747316,-5368012773037394850,Jiji Market,1902716214
Seliyonawit,416147165,1587400725137663851,Jiji Market,1902716214
,426854924,-5626910168248608292,Jiji Market,1902716214
ABELMEKONENN21,432417907,3761903269158209756,Jiji Market,1902716214
dstni12,470706780,-3030896020945890743,Jiji Market,1902716214
temualex1219,504612462,24471409934248820,Jiji Market,1902716214
,508912290,-8614606774702996382,Jiji Market,1902716214
,599037014,7330779581564413508,Jiji Market,1902716214
,599299798,-7940830513979976844,Jiji Market,1902716214
Nati_natwa09p,629503086,-3590585652896471778,Jiji Market,1902716214
,652539824,-3979390651642317922,Jiji Market,1902716214
Yodit347,654399203,7542818705835634138,Jiji Market,1902716214
,656322272,-5522069473814683851,Jiji Market,1902716214
deritu,658223778,-1919894434478745871,Jiji Market,1902716214
,684993977,5108434828653882162,Jiji Market,1902716214
,738210088,3640952321175610765,Jiji Market,1902716214
,747259486,-9108280882334153096,Jiji Market,1902716214
Meluda8,779342118,4849928359873281339,Jiji Market,1902716214
,872749831,-2559705701769794277,Jiji Market,1902716214
Abushete,873631208,-3372786975686756960,Jiji Market,1902716214
Ttttyaman,913778985,-8352381168086841425,Jiji Market,1902716214
,933018990,5688274289297325950,Jiji Market,1902716214
LGGHero,940494346,-8721190724023506318,Jiji Market,1902716214
,944058798,614517742164985706,Jiji Market,1902716214
,985688692,6672941411901551871,Jiji Market,1902716214
Mom21297,996195631,-928612911904400813,Jiji Market,1902716214
ISHAWABRLO,1007497544,-2944891517465004235,Jiji Market,1902716214
,1010356842,3831568107366953353,Jiji Market,1902716214
Yemariam_lij_21,1034360545,4685859525375031785,Jiji Market,1902716214
,1046480621,1247713634508475010,Jiji Market,1902716214
,1053385926,8036990184602006191,Jiji Market,1902716214
,1112943705,-1025287097196995949,Jiji Market,1902716214
Henokmannnnn,1144299630,-73293338295502988,Jiji Market,1902716214
Artismylife12,1171953590,5499590436075963098,Jiji Market,1902716214
httFrita,1174803667,2728583405698024167,Jiji Market,1902716214
,1268614774,7377561239619755642,Jiji Market,1902716214
,1275897396,-2528860109367276734,Jiji Market,1902716214
,1338382425,5492597183233694431,Jiji Market,1902716214
,1385889823,-5446070847931734701,Jiji Market,1902716214
,1435829200,7038912002726404859,Jiji Market,1902716214
,1449147037,2260791653237557112,Jiji Market,1902716214
,1491262197,-1071347268212106734,Jiji Market,1902716214
,1509226294,7464842518900185911,Jiji Market,1902716214
Mejenana,1602844951,695408440961006100,Jiji Market,1902716214
Itdan3rd,1604690231,4783699633121767904,Jiji Market,1902716214
,1640459684,4345138299878362168,Jiji Market,1902716214
,1739730525,-3453223658077781381,Jiji Market,1902716214
Abinetmisganaw,1748222913,-4968260707142101503,Jiji Market,1902716214
,1786013113,-6276162107790770037,Jiji Market,1902716214
,5446253333,-7855334134905233841,Jiji Market,1902716214
,6681727288,-1192548069919590455,Jiji Market,1902716214
,6796515082,8707768607606813983,Jiji Market,1902716214
,5804837528,681383264136165539,Jiji Market,1902716214
,876964490,-912822195247545446,Jiji Market,1902716214
,5994919714,6028232470071018016,Jiji Market,1902716214
wofikan,6807821987,-181065733780370686,Jiji Market,1902716214
farismm2,499285489,2787959108391044387,Jiji Market,1902716214
Chris_grr,954294803,5197881622492930587,Jiji Market,1902716214
,1000220105,-2342220558531659320,Jiji Market,1902716214
,1435171324,1873641624225567684,Jiji Market,1902716214
Homesilver2007,5244455816,-3942360979221032413,Jiji Market,1902716214
,5631131292,706400908501607300,Jiji Market,1902716214
,6268368399,-5880324229600485291,Jiji Market,1902716214
,6965710115,-6848535373405122873,Jiji Market,1902716214
Alimadddd,5835810999,-8353727562814009275,Jiji Market,1902716214
belayneh,5502804916,7810577061708513487,Jiji Market,1902716214
,612748707,-7739344031327700248,Jiji Market,1902716214
Kidus_demelash,1381828950,-5121328322327133322,Jiji Market,1902716214
,1093521644,724934959921947348,Jiji Market,1902716214
Aziz_420,1303514861,2728251289081769842,Jiji Market,1902716214
,388969345,8033857143535297591,Jiji Market,1902716214
,493099922,1739054152750064204,Jiji Market,1902716214
